Date,Pet_ID,Species,Breed,Gender,Age_Years,Current_Weight_kg,Daily_Feed_g,Activity_Min_per_Day,BMI_Index,Risk_Prediction,AI_Confidence,Suggested_Action,Early_Warning,Vet_Override
2025-09-24,102,Cat,Maine Coon,Female,5.2,9.12,237.4,124,1.6,Healthy,0.92,Maintain current routine,No,No
2025-09-25,102,Cat,Maine Coon,Female,5.2,9.24,224.0,113,1.62,Healthy,0.81,Maintain current routine,No,No
2025-09-26,102,Cat,Maine Coon,Female,5.2,9.23,205.8,114,1.62,Healthy,0.77,Maintain current routine,No,No
2025-09-27,102,Cat,Maine Coon,Female,5.2,9.4,207.5,131,1.65,Obesity Risk,0.94,"Reduce fat content, increase exercise",No,No
2025-09-28,102,Cat,Maine Coon,Female,5.2,9.53,198.4,102,1.67,Obesity Risk,0.82,"Reduce fat content, increase exercise",No,No
2025-09-29,102,Cat,Maine Coon,Female,5.2,9.61,177.2,144,1.69,Obesity Risk,0.91,"Reduce fat content, increase exercise",No,No
2025-09-30,102,Cat,Maine Coon,Female,5.2,9.61,201.9,111,1.69,Obesity Risk,0.87,"Reduce fat content, increase exercise",No,No
2025-10-01,102,Cat,Maine Coon,Female,5.2,9.58,179.3,107,1.68,Obesity Risk,0.84,"Reduce fat content, increase exercise",No,No
2025-10-02,102,Cat,Maine Coon,Female,5.2,9.54,195.7,94,1.67,Obesity Risk,0.82,"Reduce fat content, increase exercise",No,No
2025-10-03,102,Cat,Maine Coon,Female,5.2,9.57,205.6,140,1.68,Obesity Risk,0.86,"Reduce fat content, increase exercise",No,No
2025-10-04,102,Cat,Maine Coon,Female,5.2,9.55,211.6,140,1.68,Obesity Risk,0.97,"Reduce fat content, increase exercise",No,No
2025-10-05,102,Cat,Maine Coon,Female,5.2,9.7,248.6,148,1.7,Obesity Risk,0.84,"Reduce fat content, increase exercise",No,No
2025-10-06,102,Cat,Maine Coon,Female,5.2,9.91,248.4,114,1.74,Obesity Risk,0.79,"Reduce fat content, increase exercise",No,No
2025-10-07,102,Cat,Maine Coon,Female,5.2,10.06,219.4,93,1.76,Obesity Risk,0.9,"Reduce fat content, increase exercise",No,No
2025-10-08,102,Cat,Maine Coon,Female,5.2,10.15,198.0,94,1.78,Obesity Risk,0.97,"Reduce fat content, increase exercise",No,No
2025-10-09,102,Cat,Maine Coon,Female,5.2,10.15,205.9,116,1.78,Obesity Risk,0.85,"Reduce fat content, increase exercise",No,No
2025-10-10,102,Cat,Maine Coon,Female,5.2,10.15,183.7,122,1.78,Obesity Risk,0.76,"Reduce fat content, increase exercise",No,No
2025-10-11,102,Cat,Maine Coon,Female,5.2,10.1,203.4,91,1.77,Obesity Risk,0.8,"Reduce fat content, increase exercise",No,No
2025-10-12,102,Cat,Maine Coon,Female,5.2,10.06,206.1,118,1.77,Obesity Risk,0.86,"Reduce fat content, increase exercise",No,No
2025-10-13,102,Cat,Maine Coon,Female,5.2,10.15,198.4,106,1.78,Obesity Risk,0.86,"Reduce fat content, increase exercise",No,No
2025-10-14,102,Cat,Maine Coon,Female,5.2,10.15,179.8,106,1.78,Obesity Risk,0.95,"Reduce fat content, increase exercise",No,No
2025-10-15,102,Cat,Maine Coon,Female,5.2,10.15,199.5,114,1.78,Obesity Risk,0.76,"Reduce fat content, increase exercise",No,No
2025-10-16,102,Cat,Maine Coon,Female,5.2,10.15,179.3,106,1.78,Obesity Risk,0.83,"Reduce fat content, increase exercise",No,No
2025-10-17,102,Cat,Maine Coon,Female,5.2,10.15,162.2,103,1.78,Obesity Risk,0.96,"Reduce fat content, increase exercise",No,No
2025-10-18,102,Cat,Maine Coon,Female,5.2,10.15,223.3,94,1.78,Obesity Risk,0.88,"Reduce fat content, increase exercise",No,No
2025-10-19,102,Cat,Maine Coon,Female,5.2,10.15,192.5,149,1.78,Obesity Risk,0.77,"Reduce fat content, increase exercise",No,No
2025-10-20,102,Cat,Maine Coon,Female,5.2,10.15,255.8,127,1.78,Obesity Risk,0.75,"Reduce fat content, increase exercise",No,No
2025-10-21,102,Cat,Maine Coon,Female,5.2,10.15,199.8,131,1.78,Obesity Risk,0.93,"Reduce fat content, increase exercise",No,No
2025-10-22,102,Cat,Maine Coon,Female,5.2,10.15,200.7,117,1.78,Obesity Risk,0.87,"Reduce fat content, increase exercise",No,No
2025-10-23,102,Cat,Maine Coon,Female,5.2,10.15,191.0,115,1.78,Obesity Risk,0.92,"Reduce fat content, increase exercise",No,No
2025-10-24,102,Cat,Maine Coon,Female,5.2,10.08,218.6,140,1.77,Obesity Risk,0.91,"Reduce fat content, increase exercise",No,Yes
2025-10-25,102,Cat,Maine Coon,Female,5.2,10.15,211.7,133,1.78,Obesity Risk,0.77,"Reduce fat content, increase exercise",No,No
2025-10-26,102,Cat,Maine Coon,Female,5.2,10.15,234.4,130,1.78,Obesity Risk,0.92,"Reduce fat content, increase exercise",No,No
2025-10-27,102,Cat,Maine Coon,Female,5.2,10.15,218.7,105,1.78,Obesity Risk,0.92,"Reduce fat content, increase exercise",No,No
2025-10-28,102,Cat,Maine Coon,Female,5.2,10.15,168.5,124,1.78,Obesity Risk,0.91,"Reduce fat content, increase exercise",No,No
2025-10-29,102,Cat,Maine Coon,Female,5.2,10.15,214.7,110,1.78,Obesity Risk,0.97,"Reduce fat content, increase exercise",No,No
2025-10-30,102,Cat,Maine Coon,Female,5.2,10.07,232.7,145,1.77,Obesity Risk,0.94,"Reduce fat content, increase exercise",No,No
2025-10-31,102,Cat,Maine Coon,Female,5.2,10.12,184.8,108,1.78,Obesity Risk,0.96,"Reduce fat content, increase exercise",No,No
2025-11-01,102,Cat,Maine Coon,Female,5.2,10.15,188.1,115,1.78,Obesity Risk,0.88,"Reduce fat content, increase exercise",No,No
2025-11-02,102,Cat,Maine Coon,Female,5.2,10.15,225.7,134,1.78,Obesity Risk,0.92,"Reduce fat content, increase exercise",No,No
2025-11-03,102,Cat,Maine Coon,Female,5.2,10.08,187.0,145,1.77,Obesity Risk,0.77,"Reduce fat content, increase exercise",No,No
2025-09-05,103,Dog,Beagle,Male,10.1,5.92,175.7,48,0.56,Healthy,0.95,Maintain current routine,No,No
2025-09-06,103,Dog,Beagle,Male,10.1,6.07,189.7,68,0.57,Healthy,0.92,Maintain current routine,No,No
2025-09-07,103,Dog,Beagle,Male,10.1,6.11,189.9,73,0.58,Healthy,0.88,Maintain current routine,No,No
2025-09-08,103,Dog,Beagle,Male,10.1,6.02,173.1,53,0.57,Healthy,0.83,Maintain current routine,No,No
2025-09-09,103,Dog,Beagle,Male,10.1,5.95,198.3,80,0.56,Healthy,0.82,Maintain current routine,No,No
2025-09-10,103,Dog,Beagle,Male,10.1,5.99,203.0,73,0.56,Healthy,0.89,Maintain current routine,No,No
2025-09-11,103,Dog,Beagle,Male,10.1,6.13,193.2,82,0.58,Healthy,0.98,Maintain current routine,No,No
2025-09-12,103,Dog,Beagle,Male,10.1,6.08,170.1,59,0.57,Healthy,0.94,Maintain current routine,No,No
2025-09-13,103,Dog,Beagle,Male,10.1,6.06,195.2,59,0.57,Healthy,0.94,Maintain current routine,No,No
2025-09-14,103,Dog,Beagle,Male,10.1,6.18,165.9,50,0.58,Healthy,0.77,Maintain current routine,No,No
2025-09-15,103,Dog,Beagle,Male,10.1,6.12,202.5,61,0.58,Healthy,0.86,Maintain current routine,No,No
2025-09-16,103,Dog,Beagle,Male,10.1,6.26,167.4,72,0.59,Healthy,0.92,Maintain current routine,No,No
2025-09-17,103,Dog,Beagle,Male,10.1,6.41,166.5,76,0.6,Healthy,0.86,Maintain current routine,No,No
2025-09-18,103,Dog,Beagle,Male,10.1,6.4,178.1,74,0.6,Healthy,0.77,Maintain current routine,No,No
2025-09-19,103,Dog,Beagle,Male,10.1,6.43,170.7,87,0.61,Healthy,0.91,Maintain current routine,No,No
2025-09-20,103,Dog,Beagle,Male,10.1,6.37,194.2,45,0.6,Healthy,0.79,Maintain current routine,No,No
2025-09-21,103,Dog,Beagle,Male,10.1,6.49,202.0,65,0.61,Healthy,0.76,Maintain current routine,No,No
2025-09-22,103,Dog,Beagle,Male,10.1,6.62,170.3,79,0.62,Healthy,0.84,Maintain current routine,No,No
2025-09-23,103,Dog,Beagle,Male,10.1,6.69,208.3,53,0.63,Healthy,0.97,Maintain current routine,No,Yes
2025-09-24,103,Dog,Beagle,Male,10.1,6.84,169.8,60,0.64,Healthy,0.76,Maintain current routine,No,No
2025-09-25,103,Dog,Beagle,Male,10.1,6.88,153.8,66,0.65,Healthy,0.84,Maintain current routine,No,No
2025-09-26,103,Dog,Beagle,Male,10.1,7.04,201.9,50,0.66,Obesity Risk,0.92,"Reduce fat content, increase exercise",No,No
2025-09-27,103,Dog,Beagle,Male,10.1,7.07,189.3,59,0.67,Obesity Risk,0.93,"Reduce fat content, increase exercise",No,No
2025-09-28,103,Dog,Beagle,Male,10.1,7.2,150.2,67,0.68,Obesity Risk,0.85,"Reduce fat content, increase exercise",No,No
2025-09-29,103,Dog,Beagle,Male,10.1,7.36,218.6,50,0.69,Obesity Risk,0.84,"Reduce fat content, increase exercise",No,No
2025-09-30,103,Dog,Beagle,Male,10.1,7.37,216.6,61,0.7,Obesity Risk,0.96,"Reduce fat content, increase exercise",No,No
2025-10-01,103,Dog,Beagle,Male,10.1,7.44,180.7,61,0.7,Obesity Risk,0.95,"Reduce fat content, increase exercise",No,No
2025-10-02,103,Dog,Beagle,Male,10.1,7.33,216.7,67,0.69,Obesity Risk,0.76,"Reduce fat content, increase exercise",No,No
2025-10-03,103,Dog,Beagle,Male,10.1,7.41,168.8,70,0.7,Obesity Risk,0.94,"Reduce fat content, increase exercise",No,No
2025-10-04,103,Dog,Beagle,Male,10.1,7.5,184.1,69,0.71,Obesity Risk,0.92,"Reduce fat content, increase exercise",No,No
2025-10-05,103,Dog,Beagle,Male,10.1,7.59,158.5,47,0.72,Obesity Risk,0.98,"Reduce fat content, increase exercise",No,No
2025-10-06,103,Dog,Beagle,Male,10.1,7.54,166.3,70,0.71,Obesity Risk,0.77,"Reduce fat content, increase exercise",No,No
2025-10-07,103,Dog,Beagle,Male,10.1,7.61,185.6,80,0.72,Obesity Risk,0.98,"Reduce fat content, increase exercise",No,No
2025-10-08,103,Dog,Beagle,Male,10.1,7.6,174.2,66,0.72,Obesity Risk,0.81,"Reduce fat content, increase exercise",No,No
2025-10-09,103,Dog,Beagle,Male,10.1,7.6,182.6,72,0.72,Obesity Risk,0.93,"Reduce fat content, increase exercise",No,Yes
2025-10-10,103,Dog,Beagle,Male,10.1,7.61,187.7,76,0.72,Obesity Risk,0.94,"Reduce fat content, increase exercise",Yes,Yes
2025-10-11,103,Dog,Beagle,Male,10.1,7.58,189.0,47,0.72,Obesity Risk,0.94,"Reduce fat content, increase exercise",No,No
2025-10-12,103,Dog,Beagle,Male,10.1,7.55,182.8,69,0.71,Obesity Risk,0.76,"Reduce fat content, increase exercise",No,No
2025-10-13,103,Dog,Beagle,Male,10.1,7.61,187.2,72,0.72,Obesity Risk,0.84,"Reduce fat content, increase exercise",No,No
2025-10-14,103,Dog,Beagle,Male,10.1,7.61,158.1,70,0.72,Obesity Risk,0.76,"Reduce fat content, increase exercise",No,No
2025-10-15,103,Dog,Beagle,Male,10.1,7.61,182.5,51,0.72,Obesity Risk,0.79,"Reduce fat content, increase exercise",No,No
2025-10-16,103,Dog,Beagle,Male,10.1,7.61,194.8,51,0.72,Obesity Risk,0.95,"Reduce fat content, increase exercise",No,No
2025-10-17,103,Dog,Beagle,Male,10.1,7.61,195.9,56,0.72,Obesity Risk,0.87,"Reduce fat content, increase exercise",No,No
2025-10-18,103,Dog,Beagle,Male,10.1,7.61,192.5,59,0.72,Obesity Risk,0.97,"Reduce fat content, increase exercise",No,No
2025-10-19,103,Dog,Beagle,Male,10.1,7.61,156.0,84,0.72,Obesity Risk,0.76,"Reduce fat content, increase exercise",No,No
2025-10-20,103,Dog,Beagle,Male,10.1,7.61,197.5,50,0.72,Obesity Risk,0.95,"Reduce fat content, increase exercise",No,No
2025-10-21,103,Dog,Beagle,Male,10.1,7.6,198.4,76,0.72,Obesity Risk,0.92,"Reduce fat content, increase exercise",No,No
2025-10-22,103,Dog,Beagle,Male,10.1,7.61,184.5,81,0.72,Obesity Risk,0.75,"Reduce fat content, increase exercise",No,No
2025-10-23,103,Dog,Beagle,Male,10.1,7.61,168.1,81,0.72,Obesity Risk,0.9,"Reduce fat content, increase exercise",No,No
2025-10-24,103,Dog,Beagle,Male,10.1,7.61,153.0,76,0.72,Obesity Risk,0.9,"Reduce fat content, increase exercise",No,No
2025-10-25,103,Dog,Beagle,Male,10.1,7.61,167.5,57,0.72,Obesity Risk,0.97,"Reduce fat content, increase exercise",No,No
2025-10-26,103,Dog,Beagle,Male,10.1,7.61,180.4,63,0.72,Obesity Risk,0.88,"Reduce fat content, increase exercise",No,No
2025-10-27,103,Dog,Beagle,Male,10.1,7.61,181.6,70,0.72,Obesity Risk,0.85,"Reduce fat content, increase exercise",No,No
2025-10-28,103,Dog,Beagle,Male,10.1,7.61,169.8,72,0.72,Obesity Risk,0.85,"Reduce fat content, increase exercise",No,No
2025-10-29,103,Dog,Beagle,Male,10.1,7.61,191.5,83,0.72,Obesity Risk,0.93,"Reduce fat content, increase exercise",No,No
2025-10-30,103,Dog,Beagle,Male,10.1,7.56,165.6,60,0.71,Obesity Risk,0.89,"Reduce fat content, increase exercise",No,No
2025-10-31,103,Dog,Beagle,Male,10.1,7.59,160.1,57,0.72,Obesity Risk,0.83,"Reduce fat content, increase exercise",No,No
2025-11-01,103,Dog,Beagle,Male,10.1,7.54,153.8,78,0.71,Obesity Risk,0.85,"Reduce fat content, increase exercise",No,No
2025-11-02,103,Dog,Beagle,Male,10.1,7.59,156.7,69,0.72,Obesity Risk,0.9,"Reduce fat content, increase exercise",No,No
2025-11-03,103,Dog,Beagle,Male,10.1,7.61,196.2,70,0.72,Obesity Risk,0.88,"Reduce fat content, increase exercise",No,No
2025-09-05,104,Cat,Siamese,Male,12.1,5.5,182.9,26,0.44,Healthy,0.85,Maintain current routine,No,No
2025-09-06,104,Cat,Siamese,Male,12.1,5.59,225.5,38,0.44,Healthy,0.92,Maintain current routine,No,No
2025-09-07,104,Cat,Siamese,Male,12.1,5.6,194.9,37,0.44,Healthy,0.77,Maintain current routine,No,No
2025-09-08,104,Cat,Siamese,Male,12.1,5.52,179.0,41,0.44,Healthy,0.89,Maintain current routine,No,No
2025-09-09,104,Cat,Siamese,Male,12.1,5.7,204.3,33,0.45,Healthy,0.76,Maintain current routine,No,No
2025-09-10,104,Cat,Siamese,Male,12.1,5.65,179.5,24,0.45,Healthy,0.89,Maintain current routine,No,No
2025-09-11,104,Cat,Siamese,Male,12.1,5.77,200.1,35,0.46,Healthy,0.77,Maintain current routine,No,No
2025-09-12,104,Cat,Siamese,Male,12.1,5.96,174.3,30,0.47,Healthy,0.94,Maintain current routine,No,No
2025-09-13,104,Cat,Siamese,Male,12.1,6.04,174.1,22,0.48,Healthy,0.89,Maintain current routine,No,No
2025-09-14,104,Cat,Siamese,Male,12.1,6.22,174.2,44,0.49,Healthy,0.85,Maintain current routine,No,No
2025-09-15,104,Cat,Siamese,Male,12.1,6.32,186.2,26,0.5,Healthy,0.96,Maintain current routine,No,No
2025-09-16,104,Cat,Siamese,Male,12.1,6.54,217.7,33,0.52,Obesity Risk,0.86,"Reduce fat content, increase exercise",No,No
2025-09-17,104,Cat,Siamese,Male,12.1,6.57,200.6,32,0.52,Obesity Risk,0.94,"Reduce fat content, increase exercise",No,No
2025-09-18,104,Cat,Siamese,Male,12.1,6.48,196.8,27,0.51,Obesity Risk,0.86,"Reduce fat content, increase exercise",No,No
2025-09-19,104,Cat,Siamese,Male,12.1,6.66,179.8,36,0.53,Obesity Risk,0.91,"Reduce fat content, increase exercise",No,No
2025-09-20,104,Cat,Siamese,Male,12.1,6.79,203.9,26,0.54,Obesity Risk,0.83,"Reduce fat content, increase exercise",No,No
2025-09-21,104,Cat,Siamese,Male,12.1,6.8,188.3,27,0.54,Obesity Risk,0.98,"Reduce fat content, increase exercise",No,No
2025-09-22,104,Cat,Siamese,Male,12.1,6.84,180.9,44,0.54,Obesity Risk,0.95,"Reduce fat content, increase exercise",No,No
2025-09-23,104,Cat,Siamese,Male,12.1,6.75,211.1,37,0.54,Obesity Risk,0.97,"Reduce fat content, increase exercise",No,No
2025-09-24,104,Cat,Siamese,Male,12.1,6.87,200.8,31,0.54,Obesity Risk,0.78,"Reduce fat content, increase exercise",No,No
2025-09-25,104,Cat,Siamese,Male,12.1,6.86,204.1,27,0.54,Obesity Risk,0.98,"Reduce fat content, increase exercise",No,No
2025-09-26,104,Cat,Siamese,Male,12.1,6.93,186.3,26,0.55,Obesity Risk,0.95,"Reduce fat content, increase exercise",No,No
2025-09-27,104,Cat,Siamese,Male,12.1,6.93,178.3,41,0.55,Obesity Risk,0.95,"Reduce fat content, increase exercise",No,No
2025-09-28,104,Cat,Siamese,Male,12.1,6.93,210.1,43,0.55,Obesity Risk,0.94,"Reduce fat content, increase exercise",No,No
2025-09-29,104,Cat,Siamese,Male,12.1,6.88,236.4,42,0.55,Obesity Risk,0.81,"Reduce fat content, increase exercise",No,No
2025-09-30,104,Cat,Siamese,Male,12.1,6.93,201.5,20,0.55,Obesity Risk,0.75,"Reduce fat content, increase exercise",No,No
2025-10-01,104,Cat,Siamese,Male,12.1,6.93,177.1,21,0.55,Obesity Risk,0.82,"Reduce fat content, increase exercise",No,No
2025-10-02,104,Cat,Siamese,Male,12.1,6.93,182.1,29,0.55,Obesity Risk,0.9,"Reduce fat content, increase exercise",No,No
2025-10-03,104,Cat,Siamese,Male,12.1,6.93,183.2,34,0.55,Obesity Risk,0.98,"Reduce fat content, increase exercise",No,No
2025-10-04,104,Cat,Siamese,Male,12.1,6.93,178.1,34,0.55,Obesity Risk,0.84,"Reduce fat content, increase exercise",No,No
2025-10-05,104,Cat,Siamese,Male,12.1,6.93,162.2,31,0.55,Obesity Risk,0.78,"Reduce fat content, increase exercise",No,Yes
2025-10-06,104,Cat,Siamese,Male,12.1,6.93,181.7,25,0.55,Obesity Risk,0.86,"Reduce fat content, increase exercise",No,No
2025-10-07,104,Cat,Siamese,Male,12.1,6.92,162.7,23,0.55,Obesity Risk,0.94,"Reduce fat content, increase exercise",No,No
2025-10-08,104,Cat,Siamese,Male,12.1,6.93,189.5,31,0.55,Obesity Risk,0.9,"Reduce fat content, increase exercise",No,No
2025-10-09,104,Cat,Siamese,Male,12.1,6.91,147.8,36,0.55,Obesity Risk,0.97,"Reduce fat content, increase exercise",No,No
2025-10-10,104,Cat,Siamese,Male,12.1,6.9,175.5,25,0.55,Obesity Risk,0.84,"Reduce fat content, increase exercise",No,No
2025-10-11,104,Cat,Siamese,Male,12.1,6.93,166.8,21,0.55,Obesity Risk,0.79,"Reduce fat content, increase exercise",No,No
2025-10-12,104,Cat,Siamese,Male,12.1,6.9,170.0,20,0.55,Obesity Risk,0.83,"Reduce fat content, increase exercise",No,No
2025-10-13,104,Cat,Siamese,Male,12.1,6.93,174.8,26,0.55,Obesity Risk,0.98,"Reduce fat content, increase exercise",Yes,No
2025-10-14,104,Cat,Siamese,Male,12.1,6.93,204.8,31,0.55,Obesity Risk,0.83,"Reduce fat content, increase exercise",No,No
2025-10-15,104,Cat,Siamese,Male,12.1,6.9,173.5,38,0.55,Obesity Risk,0.94,"Reduce fat content, increase exercise",No,No
2025-10-16,104,Cat,Siamese,Male,12.1,6.93,207.8,42,0.55,Obesity Risk,0.95,"Reduce fat content, increase exercise",No,No
2025-10-17,104,Cat,Siamese,Male,12.1,6.93,174.8,43,0.55,Obesity Risk,0.93,"Reduce fat content, increase exercise",No,No
2025-10-18,104,Cat,Siamese,Male,12.1,6.93,188.7,33,0.55,Obesity Risk,0.77,"Reduce fat content, increase exercise",Yes,No
2025-10-19,104,Cat,Siamese,Male,12.1,6.9,179.2,23,0.55,Obesity Risk,0.95,"Reduce fat content, increase exercise",No,No
2025-10-20,104,Cat,Siamese,Male,12.1,6.86,205.6,30,0.54,Obesity Risk,0.93,"Reduce fat content, increase exercise",No,No
2025-10-21,104,Cat,Siamese,Male,12.1,6.93,169.6,24,0.55,Obesity Risk,0.99,"Reduce fat content, increase exercise",No,No
2025-10-22,104,Cat,Siamese,Male,12.1,6.93,211.9,25,0.55,Obesity Risk,0.87,"Reduce fat content, increase exercise",No,No
2025-10-23,104,Cat,Siamese,Male,12.1,6.93,198.2,30,0.55,Obesity Risk,0.87,"Reduce fat content, increase exercise",No,No
2025-10-24,104,Cat,Siamese,Male,12.1,6.93,197.6,26,0.55,Obesity Risk,0.81,"Reduce fat content, increase exercise",No,No
2025-10-25,104,Cat,Siamese,Male,12.1,6.91,184.1,20,0.55,Obesity Risk,0.86,"Reduce fat content, increase exercise",No,No
2025-10-26,104,Cat,Siamese,Male,12.1,6.93,169.3,35,0.55,Obesity Risk,0.96,"Reduce fat content, increase exercise",No,No
2025-10-27,104,Cat,Siamese,Male,12.1,6.93,195.6,36,0.55,Obesity Risk,0.86,"Reduce fat content, increase exercise",No,No
2025-10-28,104,Cat,Siamese,Male,12.1,6.93,220.9,26,0.55,Obesity Risk,0.82,"Reduce fat content, increase exercise",No,No
2025-10-29,104,Cat,Siamese,Male,12.1,6.93,152.2,21,0.55,Obesity Risk,0.83,"Reduce fat content, increase exercise",Yes,No
2025-10-30,104,Cat,Siamese,Male,12.1,6.93,139.5,22,0.55,Obesity Risk,0.96,"Reduce fat content, increase exercise",No,No
2025-10-31,104,Cat,Siamese,Male,12.1,6.85,194.5,32,0.54,Obesity Risk,0.84,"Reduce fat content, increase exercise",No,No
2025-11-01,104,Cat,Siamese,Male,12.1,6.91,162.4,27,0.55,Obesity Risk,0.96,"Reduce fat content, increase exercise",No,No
2025-11-02,104,Cat,Siamese,Male,12.1,6.93,191.3,20,0.55,Obesity Risk,0.75,"Reduce fat content, increase exercise",No,No
2025-11-03,104,Cat,Siamese,Male,12.1,6.93,175.0,43,0.55,Obesity Risk,0.84,"Reduce fat content, increase exercise",No,No
2025-09-05,105,Dog,German Shepherd,Female,11.1,24.38,843.4,75,2.1,Healthy,0.83,Maintain current routine,No,Yes
2025-09-06,105,Dog,German Shepherd,Female,11.1,24.54,918.2,53,2.12,Healthy,0.78,Maintain current routine,No,No
2025-09-07,105,Dog,German Shepherd,Female,11.1,24.43,939.3,75,2.11,Healthy,0.94,Maintain current routine,No,No
2025-09-08,105,Dog,German Shepherd,Female,11.1,24.54,805.5,83,2.12,Healthy,0.81,Maintain current routine,No,No
2025-09-09,105,Dog,German Shepherd,Female,11.1,24.51,865.6,88,2.11,Healthy,0.99,Maintain current routine,No,No
2025-09-10,105,Dog,German Shepherd,Female,11.1,24.65,843.5,84,2.13,Healthy,0.77,Maintain current routine,No,Yes
2025-09-11,105,Dog,German Shepherd,Female,11.1,24.84,826.3,53,2.14,Healthy,0.78,Maintain current routine,No,No
2025-09-12,105,Dog,German Shepherd,Female,11.1,24.75,793.5,49,2.13,Healthy,0.92,Maintain current routine,No,No
2025-09-13,105,Dog,German Shepherd,Female,11.1,24.87,808.7,77,2.14,Healthy,0.78,Maintain current routine,No,Yes
2025-09-14,105,Dog,German Shepherd,Female,11.1,24.78,769.1,61,2.14,Healthy,0.98,Maintain current routine,No,No
2025-09-15,105,Dog,German Shepherd,Female,11.1,24.77,852.1,80,2.14,Healthy,0.77,Maintain current routine,No,No
2025-09-16,105,Dog,German Shepherd,Female,11.1,24.72,777.0,63,2.13,Healthy,0.85,Maintain current routine,No,Yes
2025-09-17,105,Dog,German Shepherd,Female,11.1,24.64,755.1,50,2.12,Healthy,0.94,Maintain current routine,No,Yes
2025-09-18,105,Dog,German Shepherd,Female,11.1,24.6,852.9,61,2.12,Healthy,0.86,Maintain current routine,No,No
2025-09-19,105,Dog,German Shepherd,Female,11.1,24.79,860.8,64,2.14,Healthy,0.81,Maintain current routine,No,No
2025-09-20,105,Dog,German Shepherd,Female,11.1,24.96,870.5,50,2.15,Healthy,0.77,Maintain current routine,No,No
2025-09-21,105,Dog,German Shepherd,Female,11.1,25.01,857.0,75,2.16,Healthy,0.9,Maintain current routine,No,No
2025-09-22,105,Dog,German Shepherd,Female,11.1,25.11,801.6,68,2.16,Healthy,0.8,Maintain current routine,No,No
2025-09-23,105,Dog,German Shepherd,Female,11.1,25.25,747.9,48,2.18,Healthy,0.96,Maintain current routine,No,No
2025-09-24,105,Dog,German Shepherd,Female,11.1,25.3,758.0,84,2.18,Healthy,0.82,Maintain current routine,No,No
2025-09-25,105,Dog,German Shepherd,Female,11.1,25.4,774.5,83,2.19,Healthy,0.75,Maintain current routine,No,No
2025-09-26,105,Dog,German Shepherd,Female,11.1,25.55,862.5,69,2.2,Healthy,0.86,Maintain current routine,No,No
2025-09-27,105,Dog,German Shepherd,Female,11.1,25.72,887.5,58,2.22,Healthy,0.79,Maintain current routine,No,No
2025-09-28,105,Dog,German Shepherd,Female,11.1,25.88,907.7,83,2.23,Healthy,0.91,Maintain current routine,No,No
2025-09-29,105,Dog,German Shepherd,Female,11.1,25.89,879.9,73,2.23,Healthy,0.98,Maintain current routine,No,No
2025-09-30,105,Dog,German Shepherd,Female,11.1,25.85,842.6,81,2.23,Healthy,0.84,Maintain current routine,No,No
2025-10-01,105,Dog,German Shepherd,Female,11.1,25.89,786.4,55,2.23,Healthy,0.84,Maintain current routine,No,No
2025-10-02,105,Dog,German Shepherd,Female,11.1,25.97,758.9,70,2.24,Healthy,0.92,Maintain current routine,No,No
2025-10-03,105,Dog,German Shepherd,Female,11.1,26.15,896.1,71,2.25,Healthy,0.89,Maintain current routine,No,No
2025-10-04,105,Dog,German Shepherd,Female,11.1,26.2,880.9,89,2.26,Healthy,0.76,Maintain current routine,No,No
2025-10-05,105,Dog,German Shepherd,Female,11.1,26.18,715.3,79,2.26,Healthy,0.76,Maintain current routine,No,No
2025-10-06,105,Dog,German Shepherd,Female,11.1,26.24,761.1,87,2.26,Healthy,0.84,Maintain current routine,No,No
2025-10-07,105,Dog,German Shepherd,Female,11.1,26.38,824.8,67,2.27,Healthy,0.93,Maintain current routine,No,No
2025-10-08,105,Dog,German Shepherd,Female,11.1,26.48,811.4,61,2.28,Healthy,0.87,Maintain current routine,No,No
2025-10-09,105,Dog,German Shepherd,Female,11.1,26.49,885.6,61,2.28,Healthy,0.95,Maintain current routine,No,No
2025-10-10,105,Dog,German Shepherd,Female,11.1,26.55,905.5,86,2.29,Healthy,0.9,Maintain current routine,No,No
2025-10-11,105,Dog,German Shepherd,Female,11.1,26.66,828.8,61,2.3,Healthy,0.97,Maintain current routine,No,No
2025-10-12,105,Dog,German Shepherd,Female,11.1,26.83,810.9,55,2.31,Healthy,0.77,Maintain current routine,No,Yes
2025-10-13,105,Dog,German Shepherd,Female,11.1,26.88,874.8,61,2.32,Healthy,0.76,Maintain current routine,No,No
2025-10-14,105,Dog,German Shepherd,Female,11.1,26.91,847.6,81,2.32,Healthy,0.93,Maintain current routine,No,No
2025-10-15,105,Dog,German Shepherd,Female,11.1,26.81,1012.7,54,2.31,Healthy,0.76,Maintain current routine,No,No
2025-10-16,105,Dog,German Shepherd,Female,11.1,26.98,855.5,62,2.33,Healthy,0.88,Maintain current routine,No,No
2025-10-17,105,Dog,German Shepherd,Female,11.1,27.07,792.2,65,2.33,Healthy,0.97,Maintain current routine,No,No
2025-10-18,105,Dog,German Shepherd,Female,11.1,27.1,941.5,86,2.34,Healthy,0.86,Maintain current routine,No,No
2025-10-19,105,Dog,German Shepherd,Female,11.1,27.09,933.0,57,2.34,Healthy,0.83,Maintain current routine,No,No
2025-10-20,105,Dog,German Shepherd,Female,11.1,27.17,783.7,47,2.34,Healthy,0.98,Maintain current routine,No,No
